,province,country,latitude,longitude,confirmed_cases,deaths,recovered,data_source,country_code,region,country_flag,Observation Date
2505,Guangdong,China,35.86166,104.195397,32,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2506,Shanghai,China,35.86166,104.195397,16,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2507,Beijing,China,35.86166,104.195397,14,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2508,Zhejiang,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2509,Chongqing,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2510,Anhui,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2511,Hunan,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2512,Sichuan,China,35.86166,104.195397,8,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2513,Shandong,China,35.86166,104.195397,6,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2514,Henan,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2515,Guangxi,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2516,Fujian,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2517,Tianjin,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2518,Hainan,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2519,Guizhou,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2520,Liaoning,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2521,Jiangxi,China,35.86166,104.195397,2,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2522,Macau,China,35.86166,104.195397,2,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2523,Taiwan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2524,Yunnan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2525,Heilongjiang,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2526,Hong Kong,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2527,Ningxia,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2528,Jiangsu,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2529,Hebei,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2530,Shanxi,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2531,Jilin,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2532,Shaanxi,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2533,Inner Mongolia,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2534,Hubei,China,35.86166,104.195397,444,17.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2535,Guangdong,China,35.86166,104.195397,32,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2536,Shanghai,China,35.86166,104.195397,16,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2537,Beijing,China,35.86166,104.195397,14,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2538,Zhejiang,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2539,Hunan,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2540,Chongqing,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2541,Anhui,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2542,Sichuan,China,35.86166,104.195397,8,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2543,Shandong,China,35.86166,104.195397,6,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2544,Guangxi,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2545,Henan,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2546,Tianjin,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2547,Fujian,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2548,Hainan,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2549,Jiangxi,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2550,Liaoning,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2551,Guizhou,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2552,Macau,China,35.86166,104.195397,2,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2553,Heilongjiang,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2554,Ningxia,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2555,Shanxi,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2556,Jiangsu,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2557,Hong Kong,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2558,Taiwan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2559,Hebei,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2560,Yunnan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2561,Jilin,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2562,Inner Mongolia,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2563,Shaanxi,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2564,Hubei,China,35.86166,104.195397,444,17.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2565,Guangdong,China,35.86166,104.195397,32,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2566,Shanghai,China,35.86166,104.195397,16,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2567,Beijing,China,35.86166,104.195397,14,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2568,Zhejiang,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2569,Anhui,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2570,Chongqing,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2571,Hunan,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2572,Sichuan,China,35.86166,104.195397,8,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2573,Shandong,China,35.86166,104.195397,6,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2574,Henan,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2575,Guangxi,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2576,Fujian,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2577,Hainan,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2578,Tianjin,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2579,Guizhou,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2580,Liaoning,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2581,Jiangxi,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2582,Macau,China,35.86166,104.195397,2,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2583,Jilin,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2584,Heilongjiang,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2585,Ningxia,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2586,Jiangsu,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2587,Hebei,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2588,Hong Kong,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2589,Yunnan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2590,Shanxi,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2591,Taiwan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2592,Shaanxi,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2593,Gansu,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2594,Inner Mongolia,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2595,Hubei,China,35.86166,104.195397,444,17.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2596,Guangdong,China,35.86166,104.195397,32,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2597,Zhejiang,China,35.86166,104.195397,27,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2598,Shanghai,China,35.86166,104.195397,16,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2599,Beijing,China,35.86166,104.195397,14,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2600,Hunan,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2601,Anhui,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2602,Chongqing,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2603,Sichuan,China,35.86166,104.195397,8,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2604,Shandong,China,35.86166,104.195397,6,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2605,Guangxi,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2606,Henan,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2607,Tianjin,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2608,Hainan,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2609,Fujian,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2610,Guizhou,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2611,Liaoning,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2612,Jiangxi,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2613,Macau,China,35.86166,104.195397,2,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2614,Heilongjiang,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2615,Ningxia,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2616,Jiangsu,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2617,Shanxi,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2618,Jilin,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2619,Yunnan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2620,Hong Kong,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2621,Hebei,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2622,Taiwan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2623,Shaanxi,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2624,Inner Mongolia,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2625,Gansu,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2626,Hubei,China,35.86166,104.195397,444,17.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2627,Guangdong,China,35.86166,104.195397,32,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2628,Zhejiang,China,35.86166,104.195397,27,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2629,Shanghai,China,35.86166,104.195397,16,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2630,Beijing,China,35.86166,104.195397,14,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2631,Anhui,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2632,Hunan,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2633,Chongqing,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2634,Sichuan,China,35.86166,104.195397,8,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2635,Shandong,China,35.86166,104.195397,6,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2636,Hainan,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2637,Henan,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2638,Guangxi,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2639,Fujian,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2640,Tianjin,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2641,Guizhou,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2642,Jiangxi,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2643,Liaoning,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2644,Macau,China,35.86166,104.195397,2,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2645,Jiangsu,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2646,Shanxi,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2647,Hebei,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2648,Hong Kong,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2649,Taiwan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2650,Ningxia,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2651,Yunnan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2652,Heilongjiang,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2653,Jilin,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2654,Shaanxi,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2655,Gansu,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2656,Inner Mongolia,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2657,Hubei,China,35.86166,104.195397,444,17.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2658,Guangdong,China,35.86166,104.195397,32,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2659,Zhejiang,China,35.86166,104.195397,27,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2660,Shanghai,China,35.86166,104.195397,16,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2661,Beijing,China,35.86166,104.195397,14,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2662,Hunan,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2663,Chongqing,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2664,Anhui,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2665,Sichuan,China,35.86166,104.195397,8,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2666,Shandong,China,35.86166,104.195397,6,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2667,Guangxi,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2668,Henan,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2669,Hainan,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2670,Fujian,China,35.86166,104.195397,5,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2671,Tianjin,China,35.86166,104.195397,4,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2672,Guizhou,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2673,Jiangxi,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2674,Liaoning,China,35.86166,104.195397,3,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2675,Macau,China,35.86166,104.195397,2,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2676,Taiwan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2677,Jiangsu,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2678,Yunnan,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2679,Heilongjiang,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2680,Jilin,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2681,Shanxi,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2682,Hebei,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2683,Ningxia,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2684,Hong Kong,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2685,Shaanxi,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2686,Gansu,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2687,Inner Mongolia,China,35.86166,104.195397,0,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-23
2688,Hubei,China,35.86166,104.195397,444,17.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-24
2689,Guangdong,China,35.86166,104.195397,32,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-24
2690,Zhejiang,China,35.86166,104.195397,27,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-24
2691,Shanghai,China,35.86166,104.195397,16,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-24
2692,Beijing,China,35.86166,104.195397,14,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-24
2693,Hunan,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-24
2694,Anhui,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-24
2695,Chongqing,China,35.86166,104.195397,9,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-24
2696,Sichuan,China,35.86166,104.195397,8,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-24
2697,Shandong,China,35.86166,104.195397,6,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-01-24
